# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 20000, i.e. number of multipoles equal to 19999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 10827       1.584237156723e-14       1.967489814438e-16      -2.589803287776e-16       1.686380494918e-16       9.303077924986e-19       5.633321616241e-20       9.894195140243e-23 
 10828       1.574808536310e-14       1.967299705605e-16      -2.597031272652e-16       1.686110022814e-16       9.299304927970e-19       5.631673638992e-20       9.890468802811e-23 
 10829       1.565646446781e-14       1.967101315916e-16      -2.604037976145e-16       1.685836374725e-16       9.295533658612e-19       5.630001766235e-20       9.886745503656e-23 
 10830       1.556765100255e-14       1.966894178290e-16      -2.610811144068e-16       1.685559375784e-16       9.291764116112e-19       5.628304173818e-20       9.883024398087e-23 
 10831       1.548178719267e-14       1.966677825301e-16      -2.617338513246e-16       1.685278850992e-16       9.287996299669e-19       5.626579036247e-20       9.879304640789e-23 
 10832       1.539901536772e-14       1.966451789183e-16      -2.623607811524e-16       1.684994625225e-16       9.284230208480e-19       5.624824526690e-20       9.875585385822e-23 
 10833       1.531947796143e-14       1.966215601825e-16      -2.629606757754e-16       1.684706523229e-16       9.280465841741e-19       5.623038816972e-20       9.871865786618e-23 
 10834       1.524331751176e-14       1.965968794777e-16      -2.635323061801e-16       1.684414369623e-16       9.276703198646e-19       5.621220077579e-20       9.868144995987e-23 
 10835       1.517067666096e-14       1.965710899242e-16      -2.640744424538e-16       1.684117988896e-16       9.272942278389e-19       5.619366477652e-20       9.864422166109e-23 
 10836       1.510169815551e-14       1.965441446082e-16      -2.645858537843e-16       1.683817205409e-16       9.269183080161e-19       5.617476184993e-20       9.860696448542e-23 
 10837       1.503652484623e-14       1.965159965815e-16      -2.650653084600e-16       1.683511843396e-16       9.265425603150e-19       5.615547366061e-20       9.856966994215e-23 
 10838       1.497529968824e-14       1.964865988619e-16      -2.655115738692e-16       1.683201726961e-16       9.261669846547e-19       5.613578185972e-20       9.853232953432e-23 
 10839       1.491816574103e-14       1.964559044325e-16      -2.659234165005e-16       1.682886680081e-16       9.257915809538e-19       5.611566808501e-20       9.849493475870e-23 
 10840       1.486523676887e-14       1.964238756811e-16      -2.662998498475e-16       1.682566562724e-16       9.254163491275e-19       5.609511913122e-20       9.845747882376e-23 
 10841       1.481650899877e-14       1.963905127304e-16      -2.666408784912e-16       1.682241379270e-16       9.250412890780e-19       5.607414246905e-20       9.841996180609e-23 
 10842       1.477194924327e-14       1.963558251460e-16      -2.669467550239e-16       1.681911170240e-16       9.246664007040e-19       5.605275074723e-20       9.838238550096e-23 
 10843       1.473152428908e-14       1.963198225008e-16      -2.672177322350e-16       1.681575976183e-16       9.242916839041e-19       5.603095662391e-20       9.834475170497e-23 
 10844       1.469520089717e-14       1.962825143752e-16      -2.674540631112e-16       1.681235837683e-16       9.239171385766e-19       5.600877276672e-20       9.830706221604e-23 
 10845       1.466294580269e-14       1.962439103571e-16      -2.676560008368e-16       1.680890795354e-16       9.235427646196e-19       5.598621185277e-20       9.826931883347e-23 
 10846       1.463472571501e-14       1.962040200420e-16      -2.678237987930e-16       1.680540889840e-16       9.231685619314e-19       5.596328656862e-20       9.823152335787e-23 
 10847       1.461050731769e-14       1.961628530327e-16      -2.679577105590e-16       1.680186161818e-16       9.227945304098e-19       5.594000961031e-20       9.819367759121e-23 
 10848       1.459025726848e-14       1.961204189395e-16      -2.680579899111e-16       1.679826651996e-16       9.224206699524e-19       5.591639368336e-20       9.815578333678e-23 
 10849       1.457394219932e-14       1.960767273802e-16      -2.681248908232e-16       1.679462401115e-16       9.220469804569e-19       5.589245150274e-20       9.811784239923e-23 
 10850       1.456152871632e-14       1.960317879801e-16      -2.681586674668e-16       1.679093449945e-16       9.216734618206e-19       5.586819579292e-20       9.807985658455e-23 
 10851       1.455298339978e-14       1.959856103718e-16      -2.681595742111e-16       1.678719839288e-16       9.213001139408e-19       5.584363928785e-20       9.804182770006e-23 
 10852       1.454827280414e-14       1.959382041957e-16      -2.681278656229e-16       1.678341609979e-16       9.209269367146e-19       5.581879473094e-20       9.800375755444e-23 
 10853       1.454736345802e-14       1.958895790994e-16      -2.680637964667e-16       1.677958802883e-16       9.205539300388e-19       5.579367487512e-20       9.796564795770e-23 
 10854       1.455022186420e-14       1.958397447381e-16      -2.679676217047e-16       1.677571458897e-16       9.201810938102e-19       5.576829248277e-20       9.792750072120e-23 
 10855       1.455681449958e-14       1.957887107745e-16      -2.678395964971e-16       1.677179618950e-16       9.198084279253e-19       5.574266032578e-20       9.788931765763e-23 
 10856       1.456710781523e-14       1.957364868787e-16      -2.676799762018e-16       1.676783324002e-16       9.194359322806e-19       5.571679118552e-20       9.785110058104e-23 
 10857       1.458106823635e-14       1.956830827284e-16      -2.674890163745e-16       1.676382615044e-16       9.190636067724e-19       5.569069785285e-20       9.781285130683e-23 
 10858       1.459866216226e-14       1.956285080087e-16      -2.672669727692e-16       1.675977533099e-16       9.186914512966e-19       5.566439312816e-20       9.777457165171e-23 
 10859       1.461985596642e-14       1.955727724122e-16      -2.670141013375e-16       1.675568119222e-16       9.183194657493e-19       5.563788982128e-20       9.773626343376e-23 
 10860       1.464461599640e-14       1.955158856390e-16      -2.667306582292e-16       1.675154414499e-16       9.179476500261e-19       5.561120075158e-20       9.769792847242e-23 
 10861       1.467290857388e-14       1.954578573968e-16      -2.664168997923e-16       1.674736460047e-16       9.175760040227e-19       5.558433874791e-20       9.765956858844e-23 
 10862       1.470469999464e-14       1.953986974006e-16      -2.660730825728e-16       1.674314297016e-16       9.172045276345e-19       5.555731664866e-20       9.762118560394e-23 
 10863       1.473995652859e-14       1.953384153730e-16      -2.656994633148e-16       1.673887966586e-16       9.168332207567e-19       5.553014730167e-20       9.758278134238e-23 
 10864       1.477864441969e-14       1.952770210442e-16      -2.652962989608e-16       1.673457509971e-16       9.164620832844e-19       5.550284356433e-20       9.754435762856e-23 
 10865       1.482072988602e-14       1.952145241517e-16      -2.648638466515e-16       1.673022968413e-16       9.160911151126e-19       5.547541830353e-20       9.750591628863e-23 
 10866       1.486617911974e-14       1.951509344407e-16      -2.644023637259e-16       1.672584383188e-16       9.157203161361e-19       5.544788439567e-20       9.746745915009e-23 
 10867       1.491495828707e-14       1.950862616637e-16      -2.639121077213e-16       1.672141795604e-16       9.153496862494e-19       5.542025472666e-20       9.742898804179e-23 
 10868       1.496703352831e-14       1.950205155808e-16      -2.633933363735e-16       1.671695246998e-16       9.149792253469e-19       5.539254219194e-20       9.739050479392e-23 
 10869       1.502237095783e-14       1.949537059598e-16      -2.628463076168e-16       1.671244778742e-16       9.146089333230e-19       5.536475969646e-20       9.735201123802e-23 
 10870       1.508093666404e-14       1.948858425756e-16      -2.622712795839e-16       1.670790432236e-16       9.142388100717e-19       5.533692015468e-20       9.731350920698e-23 
 10871       1.514269670943e-14       1.948169352111e-16      -2.616685106060e-16       1.670332248916e-16       9.138688554870e-19       5.530903649061e-20       9.727500053503e-23 
 10872       1.520761713050e-14       1.947469936562e-16      -2.610382592131e-16       1.669870270245e-16       9.134990694627e-19       5.528112163776e-20       9.723648705776e-23 
 10873       1.527566393781e-14       1.946760277087e-16      -2.603807841336e-16       1.669404537720e-16       9.131294518923e-19       5.525318853919e-20       9.719797061211e-23 
 10874       1.534680311596e-14       1.946040471738e-16      -2.596963442948e-16       1.668935092870e-16       9.127600026694e-19       5.522525014748e-20       9.715945303636e-23 
 10875       1.542100062357e-14       1.945310618642e-16      -2.589851988225e-16       1.668461977255e-16       9.123907216872e-19       5.519731942473e-20       9.712093617013e-23 
 10876       1.549822239328e-14       1.944570816001e-16      -2.582476070415e-16       1.667985232466e-16       9.120216088387e-19       5.516940934259e-20       9.708242185443e-23 
 10877       1.557843433175e-14       1.943821162093e-16      -2.574838284753e-16       1.667504900128e-16       9.116526640171e-19       5.514153288225e-20       9.704391193158e-23 
 10878       1.566160231963e-14       1.943061755270e-16      -2.566941228464e-16       1.667021021894e-16       9.112838871149e-19       5.511370303442e-20       9.700540824526e-23 
 10879       1.574767246759e-14       1.942292760262e-16      -2.558789238857e-16       1.666533663770e-16       9.109152780292e-19       5.508593127033e-20       9.696691211283e-23 
 10880       1.583651185515e-14       1.941514607179e-16      -2.550393610176e-16       1.666042989106e-16       9.105468366736e-19       5.505822295229e-20       9.692842274152e-23 
 10881       1.592796771196e-14       1.940727792777e-16      -2.541767383782e-16       1.665549185699e-16       9.101785629658e-19       5.503058191695e-20       9.688993881010e-23 
 10882       1.602188715450e-14       1.939932814178e-16      -2.532923610697e-16       1.665052441487e-16       9.098104568234e-19       5.500301200375e-20       9.685145899635e-23 
 10883       1.611811718608e-14       1.939130168874e-16      -2.523875351609e-16       1.664552944544e-16       9.094425181640e-19       5.497551705494e-20       9.681298197708e-23 
 10884       1.621650469679e-14       1.938320354723e-16      -2.514635676871e-16       1.664050883086e-16       9.090747469048e-19       5.494810091554e-20       9.677450642813e-23 
 10885       1.631689646348e-14       1.937503869954e-16      -2.505217666505e-16       1.663546445468e-16       9.087071429630e-19       5.492076743340e-20       9.673603102436e-23 
 10886       1.641913914977e-14       1.936681213162e-16      -2.495634410202e-16       1.663039820182e-16       9.083397062556e-19       5.489352045916e-20       9.669755443964e-23 
 10887       1.652307930595e-14       1.935852883310e-16      -2.485899007328e-16       1.662531195862e-16       9.079724366996e-19       5.486636384627e-20       9.665907534687e-23 
 10888       1.662856336904e-14       1.935019379733e-16      -2.476024566924e-16       1.662020761278e-16       9.076053342116e-19       5.483930145098e-20       9.662059241798e-23 
 10889       1.673543766268e-14       1.934181202130e-16      -2.466024207707e-16       1.661508705343e-16       9.072383987082e-19       5.481233713233e-20       9.658210432391e-23 
 10890       1.684354839717e-14       1.933338850571e-16      -2.455911058075e-16       1.660995217105e-16       9.068716301059e-19       5.478547475218e-20       9.654360973461e-23 
 10891       1.695274166941e-14       1.932492825495e-16      -2.445698256107e-16       1.660480485755e-16       9.065050283210e-19       5.475871817519e-20       9.650510731908e-23 
