# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 20500, i.e. number of multipoles equal to 20499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 5915       3.311670651961e-15       4.758935186133e-17      -1.526792996971e-17       0.000000000000e+00       1.054308773796e-17       7.986243572663e-19       1.388909541537e-21 
 5916       3.305173524594e-15       4.743414544546e-17      -1.488639351838e-17       0.000000000000e+00       1.053634204795e-17       7.977770994623e-19       1.368288499550e-21 
 5917       3.298677536278e-15       4.727970443057e-17      -1.450412262581e-17       0.000000000000e+00       1.052960168136e-17       7.969358877463e-19       1.348530509042e-21 
 5918       3.292182777176e-15       4.712603920909e-17      -1.412118366007e-17       0.000000000000e+00       1.052286663291e-17       7.961017053467e-19       1.329658722436e-21 
 5919       3.285689337566e-15       4.697316018663e-17      -1.373764307955e-17       0.000000000000e+00       1.051613689731e-17       7.952755368142e-19       1.311696322551e-21 
 5920       3.279197307846e-15       4.682107778201e-17      -1.335356743295e-17       0.000000000000e+00       1.050941246926e-17       7.944583680228e-19       1.294666522625e-21 
 5921       3.272706778528e-15       4.666980242722e-17      -1.296902335935e-17       0.000000000000e+00       1.050269334342e-17       7.936511861697e-19       1.278592566318e-21 
 5922       3.266217840245e-15       4.651934456747e-17      -1.258407758824e-17       0.000000000000e+00       1.049597951445e-17       7.928549797766e-19       1.263497727730e-21 
 5923       3.259730583745e-15       4.636971466116e-17      -1.219879693955e-17       0.000000000000e+00       1.048927097700e-17       7.920707386896e-19       1.249405311412e-21 
 5924       3.253245099896e-15       4.622092317993e-17      -1.181324832371e-17       0.000000000000e+00       1.048256772568e-17       7.912994540802e-19       1.236338652381e-21 
 5925       3.246761479681e-15       4.607298060861e-17      -1.142749874164e-17       0.000000000000e+00       1.047586975510e-17       7.905421184455e-19       1.224321116129e-21 
 5926       3.240279836523e-15       4.592589581180e-17      -1.104161443888e-17       0.000000000000e+00       1.046917706001e-17       7.897994946977e-19       1.213371643868e-21 
 5927       3.233800373298e-15       4.577967112908e-17      -1.065565836534e-17       0.000000000000e+00       1.046248963575e-17       7.890714228062e-19       1.203491376196e-21 
 5928       3.227323315486e-15       4.563430726764e-17      -1.026969270931e-17       0.000000000000e+00       1.045580747782e-17       7.883575114414e-19       1.194676996376e-21 
 5929       3.220848888866e-15       4.548980493471e-17      -9.883779742895e-18       0.000000000000e+00       1.044913058169e-17       7.876573687303e-19       1.186925182091e-21 
 5930       3.214377319516e-15       4.534616483748e-17      -9.497981822069e-18       0.000000000000e+00       1.044245894281e-17       7.869706022565e-19       1.180232605446e-21 
 5931       3.207908833811e-15       4.520338768318e-17      -9.112361386684e-18       0.000000000000e+00       1.043579255664e-17       7.862968190593e-19       1.174595932965e-21 
 5932       3.201443658428e-15       4.506147417901e-17      -8.726980960518e-18       0.000000000000e+00       1.042913141859e-17       7.856356256340e-19       1.170011825586e-21 
 5933       3.194982020342e-15       4.492042503219e-17      -8.341903151313e-18       0.000000000000e+00       1.042247552408e-17       7.849866279317e-19       1.166476938662e-21 
 5934       3.188524146827e-15       4.478024094992e-17      -7.957190650806e-18       0.000000000000e+00       1.041582486851e-17       7.843494313588e-19       1.163987921956e-21 
 5935       3.182070265456e-15       4.464092263943e-17      -7.572906234763e-18       0.000000000000e+00       1.040917944726e-17       7.837236407768e-19       1.162541419638e-21 
 5936       3.175620604103e-15       4.450247080792e-17      -7.189112763020e-18       0.000000000000e+00       1.040253925568e-17       7.831088605022e-19       1.162134070285e-21 
 5937       3.169175390942e-15       4.436488616260e-17      -6.805873179512e-18       0.000000000000e+00       1.039590428913e-17       7.825046943061e-19       1.162762506879e-21 
 5938       3.162734854446e-15       4.422816941069e-17      -6.423250512313e-18       0.000000000000e+00       1.038927454295e-17       7.819107454144e-19       1.164423356799e-21 
 5939       3.156299223387e-15       4.409232125940e-17      -6.041307873668e-18       0.000000000000e+00       1.038265001245e-17       7.813266165069e-19       1.167113241825e-21 
 5940       3.149868726839e-15       4.395734241593e-17      -5.660108460032e-18       0.000000000000e+00       1.037603069293e-17       7.807519097176e-19       1.170828778132e-21 
 5941       3.143443594175e-15       4.382323358749e-17      -5.279715552100e-18       0.000000000000e+00       1.036941657967e-17       7.801862266341e-19       1.175566576287e-21 
 5942       3.137024055070e-15       4.368999548130e-17      -4.900192514847e-18       0.000000000000e+00       1.036280766796e-17       7.796291682979e-19       1.181323241249e-21 
 5943       3.130610339497e-15       4.355762880455e-17      -4.521602797564e-18       0.000000000000e+00       1.035620395304e-17       7.790803352035e-19       1.188095372366e-21 
 5944       3.124202677731e-15       4.342613426447e-17      -4.144009933887e-18       0.000000000000e+00       1.034960543015e-17       7.785393272986e-19       1.195879563369e-21 
 5945       3.117801300349e-15       4.329551256824e-17      -3.767477541839e-18       0.000000000000e+00       1.034301209452e-17       7.780057439837e-19       1.204672402375e-21 
 5946       3.111406438227e-15       4.316576442307e-17      -3.392069323861e-18       0.000000000000e+00       1.033642394135e-17       7.774791841121e-19       1.214470471880e-21 
 5947       3.105018322542e-15       4.303689053617e-17      -3.017849066851e-18       0.000000000000e+00       1.032984096584e-17       7.769592459893e-19       1.225270348758e-21 
 5948       3.098637184773e-15       4.290889161473e-17      -2.644880642196e-18       0.000000000000e+00       1.032326316316e-17       7.764455273732e-19       1.237068604261e-21 
 5949       3.092263256700e-15       4.278176836595e-17      -2.273228005809e-18       0.000000000000e+00       1.031669052847e-17       7.759376254732e-19       1.249861804010e-21 
 5950       3.085896770405e-15       4.265552149703e-17      -1.902955198164e-18       0.000000000000e+00       1.031012305692e-17       7.754351369510e-19       1.263646508000e-21 
 5951       3.079537958271e-15       4.253015171515e-17      -1.534126344330e-18       0.000000000000e+00       1.030356074364e-17       7.749376579192e-19       1.278419270594e-21 
 5952       3.073187052981e-15       4.240565972751e-17      -1.166805654011e-18       0.000000000000e+00       1.029700358374e-17       7.744447839421e-19       1.294176640519e-21 
 5953       3.066844287522e-15       4.228204624130e-17      -8.010574215730e-19       0.000000000000e+00       1.029045157231e-17       7.739561100347e-19       1.310915160867e-21 
 5954       3.060509895183e-15       4.215931196370e-17      -4.369460260884e-19       0.000000000000e+00       1.028390470444e-17       7.734712306629e-19       1.328631369087e-21 
 5955       3.054184109553e-15       4.203745760190e-17      -7.453593136512e-20       0.000000000000e+00       1.027736297519e-17       7.729897397431e-19       1.347321796992e-21 
 5956       3.047867164525e-15       4.191648386307e-17       2.861083140156e-19       0.000000000000e+00       1.027082637962e-17       7.725112306421e-19       1.366982970745e-21 
 5957       3.041559294294e-15       4.179639145439e-17       6.449220766644e-19       0.000000000000e+00       1.026429491276e-17       7.720352961767e-19       1.387611410864e-21 
 5958       3.035260733355e-15       4.167718108303e-17       1.001840638349e-18       0.000000000000e+00       1.025776856962e-17       7.715615286136e-19       1.409203632220e-21 
 5959       3.028971716509e-15       4.155885345617e-17       1.356799195956e-18       0.000000000000e+00       1.025124734521e-17       7.710895196690e-19       1.431756144029e-21 
 5960       3.022692478857e-15       4.144140928096e-17       1.709732861462e-18       0.000000000000e+00       1.024473123451e-17       7.706188605088e-19       1.455265449853e-21 
 5961       3.016423255805e-15       4.132484926459e-17       2.060576661891e-18       0.000000000000e+00       1.023822023250e-17       7.701491417476e-19       1.479728047599e-21 
 5962       3.010164283059e-15       4.120917411419e-17       2.409265539282e-18       0.000000000000e+00       1.023171433414e-17       7.696799534494e-19       1.505140429512e-21 
 5963       3.003915796632e-15       4.109438453693e-17       2.755734350657e-18       0.000000000000e+00       1.022521353435e-17       7.692108851265e-19       1.531499082177e-21 
 5964       2.997678032835e-15       4.098048123996e-17       3.099917867979e-18       0.000000000000e+00       1.021871782806e-17       7.687415257400e-19       1.558800486514e-21 
 5965       2.991451223642e-15       4.086746363769e-17       3.441756501201e-18       0.000000000000e+00       1.021222721027e-17       7.682715213739e-19       1.587031419032e-21 
 5966       2.985235582738e-15       4.075532597005e-17       3.781213482815e-18       0.000000000000e+00       1.020574167634e-17       7.678007484152e-19       1.616139829577e-21 
 5967       2.979031319432e-15       4.064406117474e-17       4.118257725452e-18       0.000000000000e+00       1.019926122167e-17       7.673291407992e-19       1.646063892025e-21 
 5968       2.972838643300e-15       4.053366217899e-17       4.452858102629e-18       0.000000000000e+00       1.019278584169e-17       7.668566323730e-19       1.676741696485e-21 
 5969       2.966657764183e-15       4.042412189965e-17       4.784983448730e-18       0.000000000000e+00       1.018631553178e-17       7.663831568955e-19       1.708111249267e-21 
 5970       2.960488892190e-15       4.031543324313e-17       5.114602558989e-18       0.000000000000e+00       1.017985028732e-17       7.659086480377e-19       1.740110472842e-21 
 5971       2.954332237696e-15       4.020758910542e-17       5.441684189478e-18       0.000000000000e+00       1.017339010368e-17       7.654330393823e-19       1.772677205813e-21 
 5972       2.948188011343e-15       4.010058237208e-17       5.766197057087e-18       0.000000000000e+00       1.016693497620e-17       7.649562644237e-19       1.805749202876e-21 
 5973       2.942056424039e-15       3.999440591822e-17       6.088109839511e-18       0.000000000000e+00       1.016048490021e-17       7.644782565681e-19       1.839264134784e-21 
 5974       2.935937686959e-15       3.988905260853e-17       6.407391175231e-18       0.000000000000e+00       1.015403987104e-17       7.639989491333e-19       1.873159588314e-21 
 5975       2.929832011546e-15       3.978451529724e-17       6.724009663500e-18       0.000000000000e+00       1.014759988398e-17       7.635182753490e-19       1.907373066233e-21 
 5976       2.923739609509e-15       3.968078682814e-17       7.037933864327e-18       0.000000000000e+00       1.014116493432e-17       7.630361683562e-19       1.941841987257e-21 
 5977       2.917660692825e-15       3.957786003457e-17       7.349132298460e-18       0.000000000000e+00       1.013473501733e-17       7.625525612077e-19       1.976503686022e-21 
 5978       2.911595473738e-15       3.947572773939e-17       7.657573447371e-18       0.000000000000e+00       1.012831012827e-17       7.620673868679e-19       2.011295413048e-21 
 5979       2.905544164758e-15       3.937438275501e-17       7.963225753239e-18       0.000000000000e+00       1.012189026238e-17       7.615805782125e-19       2.046154334699e-21 
 5980       2.899506978666e-15       3.927381788339e-17       8.266057618935e-18       0.000000000000e+00       1.011547541489e-17       7.610920680289e-19       2.081017533152e-21 
 5981       2.893484128507e-15       3.917402591599e-17       8.566037408005e-18       0.000000000000e+00       1.010906558100e-17       7.606017890157e-19       2.115822006362e-21 
