# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       8.792013153244e+07       9.778079181248e-14       5.271660174913e-03       1.667804470086e+10       1.417899306460e+04       1.612712885683e-04       1.246618949417e+12       3.043588593862e-03       1.644115820012e+20       1.678713453034e+15       9.096812090089e+15       3.426601706359e-08       1.137348175172e+20       2.781571750439e+20       6.947546418553e-06       1.999972882503e+00 
       8.730896870309e+07       9.915450528737e-14       5.308561438142e-03       1.644698327838e+10       1.417899302770e+04       1.624001872422e-04       1.237953272676e+12       3.064893466610e-03       1.598875048787e+20       1.643948311836e+15       8.908422608733e+15       3.426601706359e-08       1.106052017097e+20       2.705032589593e+20       7.045151167499e-06       1.999972692687e+00 
       8.670205427473e+07       1.005475178753e-13       5.345721005142e-03       1.621912304866e+10       1.417899299054e+04       1.635369882019e-04       1.229347834006e+12       3.086347469991e-03       1.554879157833e+20       1.609903135688e+15       8.723934559609e+15       3.426601706359e-08       1.075617028465e+20       2.630599524675e+20       7.144127137424e-06       1.999972501541e+00 
       8.609935871529e+07       1.019601007056e-13       5.383140685808e-03       1.599441966132e+10       1.417899295312e+04       1.646817467634e-04       1.220802214672e+12       3.107951647871e-03       1.512093892055e+20       1.576563014551e+15       8.543267146416e+15       3.426601706359e-08       1.046019512668e+20       2.558214603024e+20       7.244493592014e-06       1.999972309058e+00 
       8.550085269797e+07       1.033925287164e-13       5.420822297310e-03       1.577282938045e+10       1.417899291544e+04       1.658345186298e-04       1.212315998848e+12       3.129707051422e-03       1.470485938951e+20       1.543913347160e+15       8.366341246096e+15       3.426601706359e-08       1.017236425150e+20       2.487821466647e+20       7.346270065583e-06       1.999972115228e+00 
       8.490650709984e+07       1.048450807087e-13       5.458767675009e-03       1.555430907604e+10       1.417899287750e+04       1.669953598942e-04       1.203888773601e+12       3.151614739174e-03       1.430022902667e+20       1.511939834637e+15       8.193079374181e+15       3.426601706359e-08       9.892453554709e+19       2.419365308330e+20       7.449476366865e-06       1.999971920041e+00 
       8.431629300041e+07       1.063180394000e-13       5.496978665178e-03       1.533881621565e+10       1.417899283929e+04       1.681643270424e-04       1.195520128867e+12       3.173675777065e-03       1.390673278783e+20       1.480628474224e+15       8.023405650860e+15       3.426601706359e-08       9.620245098508e+19       2.352792828975e+20       7.554132582878e-06       1.999971723487e+00 
       8.373018168021e+07       1.078116914797e-13       5.535457128644e-03       1.512630885608e+10       1.417899280081e+04       1.693414769553e-04       1.187209657433e+12       3.195891238494e-03       1.352406429777e+20       1.449965553150e+15       7.857245767746e+15       3.426601706359e-08       9.355526942055e+19       2.288052196096e+20       7.660259082825e-06       1.999971525558e+00 
       8.314814461944e+07       1.093263276648e-13       5.574204933509e-03       1.491674563523e+10       1.417899276206e+04       1.705268669124e-04       1.178956954917e+12       3.218262204374e-03       1.315192561172e+20       1.419937642630e+15       7.694526955335e+15       3.426601706359e-08       9.098092976433e+19       2.225093003462e+20       7.767876522065e-06       1.999971326244e+00 
       8.257015349654e+07       1.108622427565e-13       5.613223969704e-03       1.471008576404e+10       1.417899272304e+04       1.717205545938e-04       1.170761619747e+12       3.240789763182e-03       1.279002698342e+20       1.390531591980e+15       7.535177951134e+15       3.426601706359e-08       8.847742764183e+19       2.163866231855e+20       7.877005846131e-06       1.999971125534e+00 
       8.199618018680e+07       1.124197356976e-13       5.652516130795e-03       1.450628901857e+10       1.417899268375e+04       1.729225980835e-04       1.162623253143e+12       3.263475011016e-03       1.243808663945e+20       1.361734522857e+15       7.379128968454e+15       3.426601706359e-08       8.604281383234e+19       2.104324210903e+20       7.987668294801e-06       1.999970923419e+00 
       8.142619676104e+07       1.139991096306e-13       5.692083333997e-03       1.430531573214e+10       1.417899264418e+04       1.741330558722e-04       1.154541459097e+12       3.286319051644e-03       1.209583055992e+20       1.333533823622e+15       7.226311665845e+15       3.426601706359e-08       8.367519275145e+19       2.046420581962e+20       8.099885406242e-06       1.999970719890e+00 
       8.086017548421e+07       1.156006719568e-13       5.731927500165e-03       1.410712678763e+10       1.417899260434e+04       1.753519868598e-04       1.146515844355e+12       3.309322996561e-03       1.176299226509e+20       1.305917143817e+15       7.076659117169e+15       3.426601706359e-08       8.137272097513e+19       1.990110262023e+20       8.213679021191e-06       1.999970514936e+00 
       8.029808881408e+07       1.172247343960e-13       5.772050570158e-03       1.391168360987e+10       1.417899256421e+04       1.765794503586e-04       1.138546018394e+12       3.332487965039e-03       1.143931260785e+20       1.278872388751e+15       6.930105782287e+15       3.426601706359e-08       7.913360580441e+19       1.935349408611e+20       8.329071287213e-06       1.999970308548e+00 
       7.973990939985e+07       1.188716130472e-13       5.812454495754e-03       1.371894815811e+10       1.417899252381e+04       1.778155060961e-04       1.130631593409e+12       3.355815084188e-03       1.112453957201e+20       1.252387714210e+15       6.786587478355e+15       3.426601706359e-08       7.695610386965e+19       1.882095385650e+20       8.446084663007e-06       1.999970100715e+00 
       7.918561008085e+07       1.205416284505e-13       5.853141243279e-03       1.352888291865e+10       1.417899248312e+04       1.790602142180e-04       1.122772184287e+12       3.379305489004e-03       1.081842807605e+20       1.226451521265e+15       6.646041351719e+15       3.426601706359e-08       7.483851977311e+19       1.830306730265e+20       8.564741922780e-06       1.999969891427e+00 
       7.863516388522e+07       1.222351056488e-13       5.894112791793e-03       1.334145089749e+10       1.417899244215e+04       1.803136352909e-04       1.114967408595e+12       3.402960322428e-03       1.052073978229e+20       1.201052451193e+15       6.508405850386e+15       3.426601706359e-08       7.277920476893e+19       1.779943120501e+20       8.685066160677e-06       1.999969680674e+00 
       7.808854402859e+07       1.239523742515e-13       5.935371133091e-03       1.315661561318e+10       1.417899240089e+04       1.815758303052e-04       1.107216886557e+12       3.426780735401e-03       1.023124291135e+20       1.176179380506e+15       6.373620697065e+15       3.426601706359e-08       7.077655547944e+19       1.730965343930e+20       8.807080795276e-06       1.999969468446e+00 
       7.754572391277e+07       1.256937684986e-13       5.976918278975e-03       1.297434108969e+10       1.417899235935e+04       1.828468606786e-04       1.099520241038e+12       3.450767886920e-03       9.949712061672e+19       1.151821416073e+15       6.241626862775e+15       3.426601706359e-08       6.882901264674e+19       1.683335267117e+20       8.930809574146e-06       1.999969254733e+00 
       7.700667712447e+07       1.274596273259e-13       6.018756246704e-03       1.279459184942e+10       1.417899231751e+04       1.841267882584e-04       1.091877097524e+12       3.474922944093e-03       9.675928034008e+19       1.127967890357e+15       6.112366540986e+15       3.426601706359e-08       6.693505991868e+19       1.637015805932e+20       9.056276578467e-06       1.999969039524e+00 
       7.647137743400e+07       1.292502944304e-13       6.060887075364e-03       1.261733290627e+10       1.417899227538e+04       1.854156753251e-04       1.084287084103e+12       3.499247082199e-03       9.409677660780e+19       1.104608356735e+15       5.985783122309e+15       3.426601706359e-08       6.509322266826e+19       1.591970896675e+20       9.183506227719e-06       1.999968822808e+00 
       7.593979879400e+07       1.310661183380e-13       6.103312811319e-03       1.244252975886e+10       1.417899223295e+04       1.867135845948e-04       1.076749831451e+12       3.523741484740e-03       9.150753640089e+19       1.081732584932e+15       5.861821169699e+15       3.426601706359e-08       6.330206684544e+19       1.548165468001e+20       9.312523284435e-06       1.999968604575e+00 
       7.541191533821e+07       1.329074524706e-13       6.146035522761e-03       1.227014838381e+10       1.417899219023e+04       1.880205792230e-04       1.069264972810e+12       3.548407343505e-03       8.898954374320e+19       1.059330556532e+15       5.740426394181e+15       3.426601706359e-08       6.156019786063e+19       1.505565413608e+20       9.443352859016e-06       1.999968384815e+00 
       7.488770138011e+07       1.347746552153e-13       6.189057285155e-03       1.210015522911e+10       1.417899214721e+04       1.893367228071e-04       1.061832143970e+12       3.573245858623e-03       8.654083813172e+19       1.037392460596e+15       5.621545631069e+15       3.426601706359e-08       5.986625949883e+19       1.464137565686e+20       9.576020414621e-06       1.999968163517e+00 
       7.436713141180e+07       1.366680899942e-13       6.232380193978e-03       1.193251720759e+10       1.417899210388e+04       1.906620793897e-04       1.054450983255e+12       3.598258238622e-03       8.415951301017e+19       1.015908689364e+15       5.505126816687e+15       3.426601706359e-08       5.821893286374e+19       1.423849669094e+20       9.710551772122e-06       1.999967940670e+00 
       7.385018010265e+07       1.385881253348e-13       6.276006355620e-03       1.176720169047e+10       1.417899206026e+04       1.919967134617e-04       1.047121131503e+12       3.623445700490e-03       8.184371428457e+19       9.948698340449e+14       5.391118965567e+15       3.426601706359e-08       5.661693535081e+19       1.384670356242e+20       9.846973115129e-06       1.999967716263e+00 
       7.333682229813e+07       1.405351349420e-13       6.319937894659e-03       1.160417650103e+10       1.417899201633e+04       1.933406899653e-04       1.039842232047e+12       3.648809469733e-03       7.959163887961e+19       9.742666807002e+14       5.279472148118e+15       3.426601706359e-08       5.505901964864e+19       1.346569122671e+20       9.985310995086e-06       1.999967490285e+00 
       7.282703301856e+07       1.425094977707e-13       6.364176944771e-03       1.144340990834e+10       1.417899197209e+04       1.946940742976e-04       1.032613930700e+12       3.674350780435e-03       7.740153333483e+19       9.540902062053e+14       5.170137468761e+15       3.426601706359e-08       5.354397276784e+19       1.309516303303e+20       1.012559233644e-05       1.999967262725e+00 
